,Date,Team,Relinquished,Notes,Player,Reg_games_missed,Post_games_missed,Out_for_season,Season,Year,Game_number,note_keyword,category
8285,2016-10-26,Milwaukee Bucks,Khris Middleton,placed on IL recovering from surgery to repair torn left hamstring,Khris Middleton,50.0,0.0,0,regular,2016,1,hamstring,upper leg
8286,2016-10-26,Milwaukee Bucks,Tony Snell,placed on IL with sprained left ankle,Tony Snell,1.0,0.0,0,regular,2016,1,ankle,lower leg
8287,2016-10-26,Boston Celtics,Kelly Olynyk,placed on IL recovering from surgery on right shoulder,Kelly Olynyk,6.0,0.0,0,regular,2016,1,shoulder,torso
8288,2016-10-26,Boston Celtics,Marcus Smart,placed on IL with sprained left ankle,Marcus Smart,3.0,0.0,0,regular,2016,1,ankle,lower leg
8289,2016-10-26,Memphis Grizzlies,Chandler Parsons,placed on IL with sore right knee,Chandler Parsons,6.0,0.0,0,regular,2016,1,knee,knee
8290,2016-10-26,Memphis Grizzlies,Brandan Wright,placed on IL with sore left ankle (CBC) / knee (P),Brandan Wright,21.0,0.0,0,regular,2016,1,ankle,lower leg
8291,2016-10-26,Miami Heat,Wayne Ellington,placed on IL with bruised right quadriceps,Wayne Ellington,16.0,0.0,0,regular,2016,1,quad,upper leg
8292,2016-10-26,Charlotte Hornets,Brian Roberts,placed on IL with sore left hamstring,Brian Roberts,1.0,0.0,0,regular,2016,1,hamstring,upper leg
8293,2016-10-26,Charlotte Hornets,Frank Kaminsky,placed on IL with strained right foot,Frank Kaminsky,2.0,0.0,0,regular,2016,1,foot,foot
8294,2016-10-26,Sacramento Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,Georgios Papagiannis,6.0,0.0,0,regular,2016,1,roster move,healthy inactive
8295,2016-10-26,Sacramento Kings,Skal Labissiere,placed on IL,Skal Labissiere,3.0,0.0,0,regular,2016,1,roster move,healthy inactive
8296,2016-10-26,Los Angeles Lakers,Ivica Zubac,placed on IL,Ivica Zubac,4.0,0.0,0,regular,2016,1,roster move,healthy inactive
8297,2016-10-26,Los Angeles Lakers,Jose Calderon,placed on IL with strained left calf,Jose Calderon,2.0,0.0,0,regular,2016,1,calf,lower leg
8298,2016-10-26,Orlando Magic,Jodie Meeks,placed on IL recovering from surgery on right foot,Jodie Meeks,19.0,0.0,0,regular,2016,1,foot,foot
8299,2016-10-26,Miami Heat,Chris Bosh,placed on IL with blood clots (out for season),Chris Bosh,81.0,0.0,1,regular,2016,1,other,other
8300,2016-10-27,Atlanta Hawks,Tiago Splitter,placed on IL with strained right calf,Tiago Splitter,73.0,0.0,0,regular,2016,1,calf,lower leg
8301,2016-10-27,Washington Wizards,Danuel House,placed on IL,Danuel House,4.0,0.0,0,regular,2016,1,roster move,healthy inactive
8302,2016-10-27,Atlanta Hawks,Mike Scott,placed on IL with left knee injury (DTD),Mike Scott,18.0,0.0,0,regular,2016,1,knee,knee
8303,2016-10-27,Washington Wizards,Ian Mahinmi,placed on IL recovering from surgery on left knee to repair torn medial meniscus,Ian Mahinmi,14.0,0.0,0,regular,2016,1,knee,knee
8304,2016-10-27,Los Angeles Clippers,Brice Johnson,placed on IL with herniated disc in lower back,Brice Johnson,56.0,0.0,0,regular,2016,1,back,torso
8305,2016-10-27,Chicago Bulls,Jerian Grant,placed on IL,Jerian Grant,3.0,0.0,0,regular,2016,1,roster move,healthy inactive
8306,2016-10-27,Los Angeles Clippers,Paul Pierce,placed on IL with sprained ankle,Paul Pierce,4.0,0.0,0,regular,2016,1,ankle,lower leg
8308,2016-10-28,Houston Rockets,Chinanu Onuaku,placed on IL (P),Chinanu Onuaku,4.0,0.0,0,regular,2016,2,roster move,healthy inactive
8311,2016-10-28,Indiana Pacers,Aaron Brooks,placed on IL with sore knee,Aaron Brooks,2.0,0.0,0,regular,2016,2,knee,knee
8314,2016-10-28,Charlotte Hornets,Aaron Harrison,placed on IL,Aaron Harrison,2.0,0.0,0,regular,2016,2,roster move,healthy inactive
8315,2016-10-28,Dallas Mavericks,Dirk Nowitzki,placed on IL with stomach illness,Dirk Nowitzki,1.0,0.0,0,regular,2016,2,sick,sick
8317,2016-10-29,San Antonio Spurs,Emanuel Ginobili / Manu Ginobili,placed on IL for rest,Manu Ginobili,1.0,0.0,0,regular,2016,3,rest,rest
8320,2016-10-29,Indiana Pacers,Rodney Stuckey,placed on IL with sore right hamstring,Rodney Stuckey,10.0,0.0,0,regular,2016,3,hamstring,upper leg
8321,2016-10-29,Orlando Magic,Stephen Zimmerman Jr.,placed on IL,Stephen Zimmerman,1.0,0.0,0,regular,2016,3,roster move,healthy inactive
8323,2016-10-29,New York Knicks,Ron Baker,placed on IL with sore ankle,Ron Baker,2.0,0.0,0,regular,2016,2,ankle,lower leg
8325,2016-10-29,Charlotte Hornets,Roy Hibbert,placed on IL with sore right knee,Roy Hibbert,5.0,0.0,0,regular,2016,3,knee,knee
8326,2016-10-29,Chicago Bulls,R.J. Hunter,placed on IL,RJ Hunter,2.0,0.0,0,regular,2016,2,roster move,healthy inactive
8329,2016-10-30,Golden State Warriors,Patrick McCaw,placed on IL with sprained left ankle,Patrick McCaw,4.0,0.0,0,regular,2016,3,ankle,lower leg
8333,2016-10-30,Washington Wizards,Danuel House,placed on IL (P),Danuel House,3.0,0.0,0,regular,2016,2,roster move,healthy inactive
8334,2016-10-30,Dallas Mavericks,A.J. Hammons,placed on IL,AJ Hammons,2.0,0.0,0,regular,2016,3,roster move,healthy inactive
8336,2016-10-30,Los Angeles Lakers,Thomas Robinson,placed on IL,Thomas Robinson,2.0,0.0,0,regular,2016,3,roster move,healthy inactive
8337,2016-10-30,San Antonio Spurs,LaMarcus Aldridge,placed on IL with knee injury / rest,LaMarcus Aldridge,1.0,0.0,0,regular,2016,4,rest,rest
8338,2016-10-31,Sacramento Kings,Omri Casspi,placed on IL with illness,Omri Casspi,2.0,0.0,0,regular,2016,4,sick,sick
8340,2016-10-31,Phoenix Suns,Devin Booker,placed on IL with sore toe,Devin Booker,1.0,0.0,0,regular,2016,4,toe,foot
8343,2016-11-01,Minnesota Timberwolves,Ricky Rubio,placed on IL with sprained right elbow,Ricky Rubio,5.0,0.0,0,regular,2016,3,elbow,arm
8345,2016-11-01,San Antonio Spurs,Davis Bertans,placed on IL with sore right leg,Davis Bertans,1.0,0.0,0,regular,2016,5,leg,leg
8346,2016-11-01,Houston Rockets,Chinanu Onuaku,placed on IL,Chinanu Onuaku,2.0,0.0,0,regular,2016,4,roster move,healthy inactive
8348,2016-11-01,Indiana Pacers,Rakeem Christmas,placed on IL,Rakeem Christmas,6.0,0.0,0,regular,2016,4,roster move,healthy inactive
8350,2016-11-01,Cleveland Cavaliers,Kahlil Felder / Kay Felder,placed on IL,Kay Felder,2.0,0.0,0,regular,2016,4,roster move,healthy inactive
8351,2016-11-01,Milwaukee Bucks,Steve Novak,placed on IL,Steve Novak,2.0,0.0,0,regular,2016,4,roster move,healthy inactive
8352,2016-11-02,Phoenix Suns,John Jenkins,placed on IL,John Jenkins,3.0,0.0,0,regular,2016,5,roster move,healthy inactive
8356,2016-11-02,Los Angeles Lakers,Metta World Peace / Ron Artest,placed on IL,Metta World Peace,3.0,0.0,0,regular,2016,5,roster move,healthy inactive
8358,2016-11-02,New York Knicks,Guillermo Hernangomez / Willy Hernangomez,placed on IL,Willy Hernangomez,1.0,0.0,0,regular,2016,4,roster move,healthy inactive
8359,2016-11-02,Los Angeles Lakers,Timofey Mozgov,placed on IL with left eye contusion,Timofey Mozgov,1.0,0.0,0,regular,2016,5,eye,head
8360,2016-11-02,Charlotte Hornets,Jeremy Lamb,placed on IL with strained left hamstring,Jeremy Lamb,7.0,0.0,0,regular,2016,4,hamstring,upper leg
8362,2016-11-02,Boston Celtics,Al Horford,placed on IL with concussion,Al Horford,9.0,0.0,0,regular,2016,4,head,head
8365,2016-11-02,Chicago Bulls,Michael Carter-Williams,placed on IL with bone bruise in left knee,Michael Carter-Williams,27.0,0.0,0,regular,2016,4,knee,knee
8366,2016-11-02,Chicago Bulls,Doug McDermott,placed on IL with concussion,Doug McDermott,1.0,0.0,0,regular,2016,4,head,head
8370,2016-11-03,Denver Nuggets,Will Barton,placed on IL with sore/sprained left ankle,Will Barton,9.0,0.0,0,regular,2016,4,ankle,lower leg
8371,2016-11-03,Orlando Magic,Stephen Zimmerman Jr.,placed on IL,Stephen Zimmerman,1.0,0.0,0,regular,2016,5,roster move,healthy inactive
8373,2016-11-03,Boston Celtics,Jae Crowder,placed on IL with sprained left ankle,Jae Crowder,8.0,0.0,0,regular,2016,5,ankle,lower leg
8374,2016-11-04,San Antonio Spurs,(William) Tony Parker,placed on IL with sore right knee,Tony Parker,3.0,0.0,0,regular,2016,6,knee,knee
8377,2016-11-04,Brooklyn Nets,Jeremy Lin,placed on IL with strained left hamstring,Jeremy Lin,17.0,0.0,0,regular,2016,6,hamstring,upper leg
8378,2016-11-04,Brooklyn Nets,Greivis Vasquez,placed on IL with sore right ankle,Greivis Vasquez,2.0,0.0,0,regular,2016,6,ankle,lower leg
8381,2016-11-04,Los Angeles Clippers,Diamond Stone,placed on IL,Diamond Stone,5.0,0.0,0,regular,2016,5,roster move,healthy inactive
8383,2016-11-04,New York Knicks,Lance Thomas,placed on IL with sprained left ankle,Lance Thomas,1.0,0.0,0,regular,2016,5,ankle,lower leg
8386,2016-11-04,Chicago Bulls,R.J. Hunter,placed on IL,RJ Hunter,6.0,0.0,0,regular,2016,5,roster move,healthy inactive
8387,2016-11-04,Los Angeles Lakers,Marcelinho Huertas / Marcelo Huertas,placed on IL,Marcelo Huertas,1.0,0.0,0,regular,2016,6,roster move,healthy inactive
8390,2016-11-05,Washington Wizards,John Wall (a),placed on IL for rest,John Wall,1.0,0.0,0,regular,2016,5,rest,rest
8391,2016-11-05,Houston Rockets,Chinanu Onuaku,placed on IL,Chinanu Onuaku,3.0,0.0,0,regular,2016,6,roster move,healthy inactive
8392,2016-11-05,Denver Nuggets,Jarnell Stokes,placed on IL,Jarnell Stokes,2.0,0.0,0,regular,2016,5,roster move,healthy inactive
8395,2016-11-05,Sacramento Kings,Rudy Gay,placed on IL with sore ribs,Rudy Gay,1.0,0.0,0,regular,2016,7,ribs,torso
8396,2016-11-05,Sacramento Kings,Anthony Tolliver,placed on IL with sprained right knee,Anthony Tolliver,2.0,0.0,0,regular,2016,7,knee,knee
8399,2016-11-05,Cleveland Cavaliers,DeAndre Liggins,placed on IL,DeAndre Liggins,3.0,0.0,0,regular,2016,6,roster move,healthy inactive
8401,2016-11-05,Milwaukee Bucks,Jason Terry,placed on IL,Jason Terry,1.0,0.0,0,regular,2016,6,roster move,healthy inactive
8402,2016-11-06,Dallas Mavericks,Dirk Nowitzki,placed on IL with sore right Achilles,Dirk Nowitzki,8.0,0.0,0,regular,2016,6,achilles,lower leg
8404,2016-11-06,Los Angeles Lakers,Ivica Zubac,placed on IL,Ivica Zubac,4.0,0.0,0,regular,2016,7,roster move,healthy inactive
8407,2016-11-06,New York Knicks,Maurice Ndour / Maurice N'dour,placed on IL,Maurice Ndour,1.0,0.0,0,regular,2016,6,roster move,healthy inactive
8409,2016-11-06,Utah Jazz,Boris Diaw,placed on IL with bruised right leg,Boris Diaw,5.0,0.0,0,regular,2016,7,leg,leg
8412,2016-11-06,Milwaukee Bucks,Steve Novak,placed on IL,Steve Novak,5.0,0.0,0,regular,2016,7,roster move,healthy inactive
8413,2016-11-06,Sacramento Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL,Georgios Papagiannis,24.0,0.0,0,regular,2016,8,roster move,healthy inactive
8416,2016-11-07,Washington Wizards,Danuel House,placed on IL,Danuel House,2.0,0.0,0,regular,2016,6,roster move,healthy inactive
8417,2016-11-07,Golden State Warriors,Anderson Varejao,placed on IL,Anderson Varejao,2.0,0.0,0,regular,2016,7,roster move,healthy inactive
8418,2016-11-07,Detroit Pistons,Michael Gbinije,placed on IL,Michael Gbinije,10.0,0.0,0,regular,2016,7,roster move,healthy inactive
8419,2016-11-07,Detroit Pistons,Henry Ellenson,placed on IL,Henry Ellenson,4.0,0.0,0,regular,2016,7,roster move,healthy inactive
8421,2016-11-08,Denver Nuggets,Wilson Chandler,placed on IL with sore left hamstring,Wilson Chandler,2.0,0.0,0,regular,2016,7,hamstring,upper leg
8427,2016-11-08,Sacramento Kings,Malachi Richardson,placed on IL,Malachi Richardson,16.0,0.0,0,regular,2016,9,roster move,healthy inactive
8428,2016-11-08,Memphis Grizzlies,Tony Allen,placed on IL with right groin / knee injury,Tony Allen,4.0,0.0,0,regular,2016,8,knee,knee
8429,2016-11-08,Los Angeles Lakers,Larry Nance Jr.,placed on IL with concussion,Larry Nance,1.0,0.0,0,regular,2016,8,head,head
8432,2016-11-09,Houston Rockets,Chinanu Onuaku,placed on IL (P),Chinanu Onuaku,1.0,0.0,0,regular,2016,8,roster move,healthy inactive
8433,2016-11-09,Brooklyn Nets,Isaiah Whitehead,placed on IL with concussion,Isaiah Whitehead,1.0,0.0,0,regular,2016,8,head,head
8435,2016-11-09,San Antonio Spurs,Bryn Forbes,placed on IL,Bryn Forbes,1.0,0.0,0,regular,2016,8,roster move,healthy inactive
8436,2016-11-09,New York Knicks,Ron Baker,placed on IL,Ron Baker,1.0,0.0,0,regular,2016,7,roster move,healthy inactive
8439,2016-11-09,Portland Trailblazers,Al-Farouq Aminu,placed on IL with sore calf,Al-Farouq Aminu,13.0,0.0,0,regular,2016,9,calf,lower leg
8441,2016-11-10,Los Angeles Lakers,Metta World Peace / Ron Artest,placed on IL,Metta World Peace,4.0,0.0,0,regular,2016,9,roster move,healthy inactive
8443,2016-11-10,Golden State Warriors,James Michael McAdoo / James McAdoo (Michael),placed on IL,James Michael McAdoo,3.0,0.0,0,regular,2016,9,roster move,healthy inactive
8445,2016-11-11,San Antonio Spurs,Nicolas Laprovittola,placed on IL,Nicolas Laprovittola,4.0,0.0,0,regular,2016,9,roster move,healthy inactive
8447,2016-11-11,Washington Wizards,Bradley Beal,placed on IL with sore right hamstring,Bradley Beal,1.0,0.0,0,regular,2016,8,hamstring,upper leg
8450,2016-11-11,San Antonio Spurs,Danny Green,placed on IL for rest,Danny Green,1.0,0.0,0,regular,2016,9,rest,rest
8451,2016-11-11,Orlando Magic,Stephen Zimmerman Jr.,placed on IL,Stephen Zimmerman,1.0,0.0,0,regular,2016,9,roster move,healthy inactive
8454,2016-11-11,New York Knicks,Maurice Ndour / Maurice N'dour,placed on IL,Maurice Ndour,1.0,0.0,0,regular,2016,8,roster move,healthy inactive
8456,2016-11-11,Charlotte Hornets,Michael Kidd-Gilchrist,placed on IL with sore lower back,Michael Kidd-Gilchrist,1.0,0.0,0,regular,2016,8,back,torso
8459,2016-11-12,Washington Wizards,John Wall (a),placed on IL for rest,John Wall,1.0,0.0,0,regular,2016,9,rest,rest
8461,2016-11-12,Minnesota Timberwolves,Brandon Rush,placed on IL,Brandon Rush,1.0,0.0,0,regular,2016,8,roster move,healthy inactive
8463,2016-11-12,San Antonio Spurs,Dejounte Murray,placed on IL,Dejounte Murray,1.0,0.0,0,regular,2016,10,roster move,healthy inactive
8465,2016-11-12,Indiana Pacers,Paul George,placed on IL with sprained left ankle,Paul George,1.0,0.0,0,regular,2016,10,ankle,lower leg
8467,2016-11-12,Denver Nuggets,Jarnell Stokes,placed on IL with right foot injury,Jarnell Stokes,2.0,0.0,0,regular,2016,9,foot,foot
8468,2016-11-12,Brooklyn Nets,Chris McCullough,placed on IL,Chris McCullough,1.0,0.0,0,regular,2016,9,roster move,healthy inactive
8470,2016-11-12,New York Knicks,Ron Baker,placed on IL,Ron Baker,1.0,0.0,0,regular,2016,9,roster move,healthy inactive
8472,2016-11-12,Los Angeles Clippers,Wesley Johnson / Wes Johnson,placed on IL with sore heel,Wesley Johnson,5.0,0.0,0,regular,2016,10,heel,foot
8474,2016-11-13,Minnesota Timberwolves,Shabazz Muhammad,placed on IL with sore right knee,Shabazz Muhammad,3.0,0.0,0,regular,2016,9,knee,knee
8475,2016-11-13,Houston Rockets,Chinanu Onuaku,placed on IL,Chinanu Onuaku,0.0,0.0,0,regular,2016,10,roster move,healthy inactive
8479,2016-11-13,Charlotte Hornets,Aaron Harrison,placed on IL,Aaron Harrison,4.0,0.0,0,regular,2016,9,roster move,healthy inactive
8481,2016-11-13,Cleveland Cavaliers,J.R. Smith,placed on IL with sore right ankle,JR Smith,3.0,0.0,0,regular,2016,9,ankle,lower leg
8482,2016-11-13,Los Angeles Lakers,Marcelinho Huertas / Marcelo Huertas,placed on IL,Marcelo Huertas,1.0,0.0,0,regular,2016,11,roster move,healthy inactive
8485,2016-11-14,San Antonio Spurs,Bryn Forbes,placed on IL,Bryn Forbes,1.0,0.0,0,regular,2016,11,roster move,healthy inactive
8488,2016-11-14,Detroit Pistons,Andre Drummond,placed on IL with sore/sprained right ankle,Andre Drummond,1.0,0.0,0,regular,2016,11,ankle,lower leg
8490,2016-11-14,Orlando Magic,Stephen Zimmerman Jr.,placed on IL,Stephen Zimmerman,1.0,0.0,0,regular,2016,11,roster move,healthy inactive
8492,2016-11-14,New York Knicks,Lance Thomas,placed on IL with sore left ankle,Lance Thomas,9.0,0.0,0,regular,2016,10,ankle,lower leg
8494,2016-11-14,Utah Jazz,Rodney Hood,placed on IL with illness,Rodney Hood,1.0,0.0,0,regular,2016,12,sick,sick
8495,2016-11-14,Indiana Pacers,Rakeem Christmas,placed on IL,Rakeem Christmas,4.0,0.0,0,regular,2016,11,roster move,healthy inactive
8497,2016-11-15,Los Angeles Lakers,Ivica Zubac,placed on IL,Ivica Zubac,11.0,0.0,0,regular,2016,12,roster move,healthy inactive
8499,2016-11-15,Chicago Bulls,Doug McDermott,placed on IL with concussion,Doug McDermott,9.0,0.0,0,regular,2016,11,head,head
8501,2016-11-16,Phoenix Suns,John Jenkins,placed on IL,John Jenkins,1.0,0.0,0,regular,2016,12,roster move,healthy inactive
8503,2016-11-16,Washington Wizards,Danuel House,placed on IL,Danuel House,72.0,0.0,1,regular,2016,10,roster move,healthy inactive
8504,2016-11-16,San Antonio Spurs,Dewayne Dedmon,placed on IL with sprained left knee,Dewayne Dedmon,6.0,0.0,0,regular,2016,12,knee,knee
8507,2016-11-16,Denver Nuggets,Gary Harris,placed on IL with sprained right ankle,Gary Harris,5.0,0.0,0,regular,2016,11,ankle,lower leg
8508,2016-11-16,Houston Rockets,Chinanu Onuaku,placed on IL,Chinanu Onuaku,4.0,0.0,0,regular,2016,11,roster move,healthy inactive
8510,2016-11-17,Utah Jazz,Derrick Favors,placed on IL with sore left knee,Derrick Favors,13.0,0.0,0,regular,2016,13,knee,knee
8512,2016-11-17,Houston Rockets,Kyle Wiltjer,placed on IL,Kyle Wiltjer,5.0,0.0,0,regular,2016,12,roster move,healthy inactive
8516,2016-11-18,Golden State Warriors,Anderson Varejao,placed on IL,Anderson Varejao,1.0,0.0,0,regular,2016,12,roster move,healthy inactive
8519,2016-11-18,San Antonio Spurs,Bryn Forbes,placed on IL,Bryn Forbes,1.0,0.0,0,regular,2016,13,roster move,healthy inactive
8522,2016-11-18,Los Angeles Lakers,D'Angelo Russell,placed on IL with sore left knee,D'Angelo Russell,1.0,0.0,0,regular,2016,13,knee,knee
8523,2016-11-18,Charlotte Hornets,Christian Wood,placed on IL,Christian Wood,2.0,0.0,0,regular,2016,11,roster move,healthy inactive
8525,2016-11-18,Memphis Grizzlies,Troy Daniels,placed on IL,Troy Daniels,1.0,0.0,0,regular,2016,12,roster move,healthy inactive
8527,2016-11-18,Cleveland Cavaliers,Kahlil Felder / Kay Felder,placed on IL,Kay Felder,2.0,0.0,0,regular,2016,12,roster move,healthy inactive
8528,2016-11-18,Indiana Pacers,Paul George,placed on IL with sore left ankle,Paul George,3.0,0.0,0,regular,2016,13,ankle,lower leg
8529,2016-11-19,Phoenix Suns,T.J. Warren,placed on IL with illness,TJ Warren,13.0,0.0,0,regular,2016,14,sick,sick
8531,2016-11-19,Golden State Warriors,James Michael McAdoo / James McAdoo (Michael),placed on IL,James Michael McAdoo,1.0,0.0,0,regular,2016,13,roster move,healthy inactive
8533,2016-11-19,Minnesota Timberwolves,Brandon Rush,placed on IL with sprained right big toe,Brandon Rush,1.0,0.0,0,regular,2016,12,toe,foot
8536,2016-11-19,Boston Celtics,Jordan Mickey,placed on IL,Jordan Mickey,4.0,0.0,0,regular,2016,13,roster move,healthy inactive
8539,2016-11-19,Boston Celtics,Demetrius Jackson,placed on IL,Demetrius Jackson,9.0,0.0,0,regular,2016,13,roster move,healthy inactive
8541,2016-11-19,Milwaukee Bucks,Rashad Vaughn,placed on IL,Rashad Vaughn,2.0,0.0,0,regular,2016,12,roster move,healthy inactive
8542,2016-11-19,Memphis Grizzlies,Chandler Parsons,placed on IL with bone bruise in left knee,Chandler Parsons,18.0,0.0,0,regular,2016,13,knee,knee
8545,2016-11-20,Oklahoma City Thunder,Semaj Christon,placed on IL with concussion,Semaj Christon,1.0,0.0,0,regular,2016,14,head,head
8547,2016-11-20,Toronto Raptors,Bruno Caboclo,placed on IL,Bruno Caboclo,4.0,0.0,0,regular,2016,13,roster move,healthy inactive
8549,2016-11-20,Los Angeles Lakers,Metta World Peace / Ron Artest,placed on IL,Metta World Peace,1.0,0.0,0,regular,2016,14,roster move,healthy inactive
8550,2016-11-20,New York Knicks,Joakim Noah,placed on IL with illness,Joakim Noah,2.0,0.0,0,regular,2016,13,sick,sick
