,Date,Team,Relinquished,Notes,Player,Reg_games_missed,Post_games_missed,Out_for_season,Season,Year,Game_number,note_keyword,category
5951,2015-01-03,Memphis Grizzlies,Beno Udrih,bruised lower left leg (DTD),Beno Udrih,1,0,,regular,2014,33,leg,leg
5952,2015-01-03,Chicago Bulls,Jimmy Butler,placed on IL for personal reasons,Jimmy Butler,1,0,,regular,2014,34,personal reasons,healthy inactive
5953,2015-01-03,Philadelphia 76ers,Michael Carter-Williams,sore right shoulder (DTD),Michael Carter-Williams,1,0,,regular,2014,32,shoulder,torso
5954,2015-01-03,Boston Celtics,Jameer Nelson,sprained right ankle (DTD),Jameer Nelson,1,0,,regular,2014,31,ankle,lower leg
5955,2015-01-04,New York Knicks,Andrea Bargnani,sore/strained right calf (DTD),Andrea Bargnani,1,0,,regular,2014,36,calf,lower leg
5956,2015-01-05,Los Angeles Lakers,Wesley Johnson / Wes Johnson,strained right hip flexor (DTD),Wesley Johnson,3,0,,regular,2014,35,hip,upper leg
5957,2015-01-05,Golden State Warriors,Brandon Rush,flu (DTD),Brandon Rush,5,0,,regular,2014,32,sick,sick
5958,2015-01-05,Minnesota Timberwolves,Robbie Hummel,illness (DTD),Robbie Hummel,1,0,,regular,2014,33,sick,sick
5959,2015-01-05,Brooklyn Nets,Kevin Garnett,rest (DTD),Kevin Garnett,1,0,,regular,2014,34,rest,rest
5960,2015-01-05,Brooklyn Nets,Deron Williams,back injury / sore left side (DTD),Deron Williams,1,0,,regular,2014,34,back,torso
5961,2015-01-05,Los Angeles Lakers,Kobe Bryant,rest (DTD),Kobe Bryant,1,0,,regular,2014,35,rest,rest
5964,2015-01-05,Cleveland Cavaliers,Kyrie Irving,tightness in lower back (DTD),Kyrie Irving,1,0,,regular,2014,35,back,torso
5966,2015-01-05,Milwaukee Bucks,Jabari Parker,surgery on left knee to repair torn ACL (out for season),Jabari Parker,1,0,,regular,2014,36,ACL,knee
5968,2015-01-05,Philadelphia 76ers,Luc Richard Mbah a Moute / Luc Mbah a Moute,turf toe (DTD),Luc Mbah a Moute,2,0,,regular,2014,33,toe,foot
5969,2015-01-05,Utah Jazz,Trey Burke,strep throat (DTD),Trey Burke,1,0,,regular,2014,35,other,other
5970,2015-01-06,Los Angeles Lakers,Julius Randle,surgery on right foot/leg to replace screw (out for season),Julius Randle,1,0,,regular,2014,36,foot,foot
5971,2015-01-06,San Antonio Spurs,Aron Baynes,neck spasms (DTD),Aron Baynes,1,0,,regular,2014,36,neck,head
5975,2015-01-07,Indiana Pacers,Rodney Stuckey,sore right groin (DTD),Rodney Stuckey,1,0,,regular,2014,37,groin,upper leg
5978,2015-01-07,Los Angeles Lakers,Ronnie Price,fractured nose (DTD),Ronnie Price,1,0,,regular,2014,36,nose,head
5980,2015-01-07,Atlanta Hawks,Elton Brand,personal reasons (DTD),Elton Brand,1,0,,regular,2014,35,personal reasons,healthy inactive
5982,2015-01-07,Cleveland Cavaliers,Iman Shumpert,dislocated left shoulder (DTD),Iman Shumpert,1,0,,regular,2014,36,shoulder,torso
5984,2015-01-08,Charlotte Hornets,Cody Zeller,strained right shoulder (DTD),Cody Zeller,1,0,,regular,2014,38,shoulder,torso
5985,2015-01-08,Charlotte Hornets,P.J. Hairston,illness (DTD),PJ Hairston,1,0,,regular,2014,38,sick,sick
5986,2015-01-08,Brooklyn Nets,Deron Williams,fractured rib (out indefinitely),Deron Williams,1,0,,regular,2014,36,ribs,torso
5987,2015-01-09,Denver Nuggets,Wilson Chandler,strained right knee (DTD),Wilson Chandler,1,0,,regular,2014,37,knee,knee
5988,2015-01-09,Minnesota Timberwolves,Maurice Williams / Mo Williams,sprained right ankle (DTD),Mo Williams,1,0,,regular,2014,35,ankle,lower leg
5990,2015-01-09,Brooklyn Nets,Kevin Garnett,rest (DTD),Kevin Garnett,1,0,,regular,2014,36,rest,rest
5992,2015-01-09,Los Angeles Lakers,Kobe Bryant,rest (DTD),Kobe Bryant,2,0,,regular,2014,37,rest,rest
5994,2015-01-09,Cleveland Cavaliers,Shawn Marion,strained left hip (DTD),Shawn Marion,2,0,,regular,2014,37,hip,upper leg
5997,2015-01-10,Minnesota Timberwolves,Shabazz Muhammad,sore lower abdomen / strained oblique (DTD),Shabazz Muhammad,16,0,,regular,2014,36,abdominal,torso
5999,2015-01-10,San Antonio Spurs,Marco Belinelli,strained left groin (DTD),Marco Belinelli,1,0,,regular,2014,38,groin,upper leg
6002,2015-01-10,Orlando Magic,Tobias Harris,sprained left ankle (DTD),Tobias Harris,1,0,,regular,2014,40,ankle,lower leg
6006,2015-01-10,Portland Trailblazers,Allen Crabbe,strained left knee (DTD),Allen Crabbe,3,0,,regular,2014,37,knee,knee
6010,2015-01-12,Houston Rockets,Terrence Jones,nerve inflammation in left leg (DTD),Terrence Jones,1,0,,regular,2014,38,leg,leg
6012,2015-01-13,Utah Jazz,Trevor Booker,stomach flu (DTD),Trevor Booker,1,0,,regular,2014,39,sick,sick
6015,2015-01-14,Philadelphia 76ers,Robert Covington,bruised right shoulder (DTD),Robert Covington,1,0,,regular,2014,38,shoulder,torso
6016,2015-01-14,Philadelphia 76ers,Tony Wroten Jr.,sprained right ankle / knee (DTD),Tony Wroten,1,0,,regular,2014,38,ankle,lower leg
6017,2015-01-14,Charlotte Hornets,Gary Neal,sore right hamstring (DTD),Gary Neal,1,0,,regular,2014,40,hamstring,upper leg
6018,2015-01-14,Dallas Mavericks,Dirk Nowitzki,rest (DTD),Dirk Nowitzki,1,0,,regular,2014,40,rest,rest
6019,2015-01-14,Dallas Mavericks,Rajon Rondo,sore Achilles (DTD),Rajon Rondo,1,0,,regular,2014,40,achilles,lower leg
6020,2015-01-14,Dallas Mavericks,Tyson Chandler,rest / sprained left ankle (DTD),Tyson Chandler,1,0,,regular,2014,40,rest,rest
6026,2015-01-16,Los Angeles Lakers,Ronnie Price,elbow injury / fractured nose (P) (DTD),Ronnie Price,2,0,,regular,2014,41,nose,head
6027,2015-01-16,New Orleans Pelicans,Anthony Davis,sprained left toe (DTD),Anthony Davis,3,0,,regular,2014,39,toe,foot
6028,2015-01-16,Golden State Warriors,Andre Iguodala,rest (DTD),Andre Iguodala,1,0,,regular,2014,37,rest,rest
6029,2015-01-16,Brooklyn Nets,Sergey Karasev,illness (DTD),Sergey Karasev,3,0,,regular,2014,40,sick,sick
6030,2015-01-16,Los Angeles Lakers,Kobe Bryant,rest (DTD),Kobe Bryant,2,0,,regular,2014,41,rest,rest
6033,2015-01-16,Miami Heat,Chris Andersen,illness (DTD),Chris Andersen,1,0,,regular,2014,40,sick,sick
6034,2015-01-16,Boston Celtics,James Young,illness (DTD),James Young,1,0,,regular,2014,38,sick,sick
6035,2015-01-16,Cleveland Cavaliers,Kevin Love,back spasms (DTD),Kevin Love,1,0,,regular,2014,41,back,torso
6038,2015-01-16,Philadelphia 76ers,Malcolm Thomas (b),right leg injury (DTD),Malcolm Thomas,1,0,,regular,2014,39,leg,leg
6039,2015-01-16,Sacramento Kings,Carl Landry,sprained right wrist (DTD),Carl Landry,1,0,,regular,2014,39,wrist,arm
6040,2015-01-17,Milwaukee Bucks,Kendall Marshall,surgery on right knee to repair torn ACL (out for season),Kendall Marshall,1,0,,regular,2014,41,ACL,knee
6041,2015-01-17,Milwaukee Bucks,Kendall Marshall,torn ACL in right knee (out for season),Kendall Marshall,1,0,,regular,2014,41,ACL,knee
6043,2015-01-17,Sacramento Kings,DeMarcus Cousins,sprained right ankle (DTD),DeMarcus Cousins,1,0,,regular,2014,40,ankle,lower leg
6045,2015-01-17,Charlotte Hornets,Kemba Walker,left knee injury (DTD),Kemba Walker,1,0,,regular,2014,41,knee,knee
6046,2015-01-17,Atlanta Hawks,Dennis Schroder,ankle injury (DTD),Dennis Schroder,1,0,,regular,2014,41,ankle,lower leg
6048,2015-01-19,Philadelphia 76ers,Luc Richard Mbah a Moute / Luc Mbah a Moute,bruised left knee (DTD),Luc Mbah a Moute,2,0,,regular,2014,41,knee,knee
6056,2015-01-21,Philadelphia 76ers,Nerlens Noel,illness / upper respiratory infection (DTD),Nerlens Noel,1,0,,regular,2014,42,sick,sick
6057,2015-01-21,Miami Heat,Hassan Whiteside,sprained right ankle (DTD),Hassan Whiteside,2,0,,regular,2014,42,ankle,lower leg
6058,2015-01-21,Portland Trailblazers,LaMarcus Aldridge,left thumb injury (DTD),LaMarcus Aldridge,2,0,,regular,2014,43,finger,hand
6059,2015-01-21,Los Angeles Lakers,Tarik Black,sprained right ankle (DTD),Tarik Black,2,0,,regular,2014,43,ankle,lower leg
6060,2015-01-22,Utah Jazz,Derrick Favors,personal reasons (DTD),Derrick Favors,1,0,,regular,2014,43,personal reasons,healthy inactive
6061,2015-01-22,Los Angeles Lakers,Kobe Bryant,torn rotator cuff in right shoulder (out for season),Kobe Bryant,1,0,,regular,2014,44,shoulder,torso
6062,2015-01-22,Brooklyn Nets,Kevin Garnett,rest (DTD),Kevin Garnett,1,0,,regular,2014,43,rest,rest
6064,2015-01-23,Denver Nuggets,Ty Lawson,personal reasons (DTD),Ty Lawson,1,0,,regular,2014,43,personal reasons,healthy inactive
6065,2015-01-23,Golden State Warriors,Andre Iguodala,rest (DTD),Andre Iguodala,1,0,,regular,2014,41,rest,rest
6066,2015-01-23,New Orleans Pelicans,Ryan Anderson,ankle injury (DTD),Ryan Anderson,1,0,,regular,2014,43,ankle,lower leg
6068,2015-01-23,Los Angeles Lakers,Jeremy Lin,unspecified (DTD),Jeremy Lin,1,0,,regular,2014,44,other,other
6071,2015-01-23,Brooklyn Nets,Mirza Teletovic,blood clots in lungs (out indefinitely),Mirza Teletovic,1,0,,regular,2014,44,other,other
6072,2015-01-24,Detroit Pistons,Brandon Jennings,torn left Achilles (out for season),Brandon Jennings,1,0,,regular,2014,44,achilles,lower leg
6074,2015-01-24,Denver Nuggets,JaVale McGee,tibia injury (DTD),JaVale McGee,2,0,,regular,2014,44,tibia,lower leg
6075,2015-01-24,New York Knicks,Carmelo Anthony,sore left knee (DTD),Carmelo Anthony,1,0,,regular,2014,45,knee,knee
6077,2015-01-24,Boston Celtics,Marcus Smart,personal reasons (DTD),Marcus Smart,1,0,,regular,2014,42,personal reasons,healthy inactive
6079,2015-01-24,Portland Trailblazers,Nicolas Batum,sprained right wrist (DTD),Nicolas Batum,1,0,,regular,2014,45,wrist,arm
6081,2015-01-25,Cleveland Cavaliers,Brendan Haywood,left knee injury (DTD),Brendan Haywood,6,0,,regular,2014,45,knee,knee
6086,2015-01-25,Houston Rockets,Dwight Howard,sprained right ankle/ right knee injury (DTD),Dwight Howard,1,0,,regular,2014,45,ankle,lower leg
6087,2015-01-25,Oklahoma City Thunder,Steven Adams,migraine headache (DTD),Steven Adams,1,0,,regular,2014,44,sick,sick
6088,2015-01-25,Minnesota Timberwolves,Robbie Hummel,fractured right hand (out indefinitely),Robbie Hummel,1,0,,regular,2014,43,hand,hand
6091,2015-01-26,Utah Jazz,Jeremy Evans,illness (DTD),Jeremy Evans,1,0,,regular,2014,45,sick,sick
6092,2015-01-26,Boston Celtics,Shavlik Randolph,hamstring injury (DTD),Shavlik Randolph,1,0,,regular,2014,43,hamstring,upper leg
6093,2015-01-26,Philadelphia 76ers,Michael Carter-Williams,upper respiratory infection (DTD),Michael Carter-Williams,1,0,,regular,2014,45,sick,sick
6095,2015-01-27,Memphis Grizzlies,Mike Conley Jr.,sprained left wrist (DTD),Mike Conley,2,0,,regular,2014,45,wrist,arm
6096,2015-01-27,Miami Heat,Chris Andersen,back injury (DTD),Chris Andersen,1,0,,regular,2014,45,back,torso
6097,2015-01-27,Los Angeles Lakers,Nick Young,sprained right ankle (DTD),Nick Young,3,0,,regular,2014,46,ankle,lower leg
6098,2015-01-27,Golden State Warriors,Andrew Bogut,flu (DTD),Andrew Bogut,1,0,,regular,2014,43,sick,sick
6101,2015-01-28,Minnesota Timberwolves,Maurice Williams / Mo Williams,sore left hip (DTD),Mo Williams,3,0,,regular,2014,45,hip,upper leg
6102,2015-01-28,Minnesota Timberwolves,Maurice Williams / Mo Williams,personal reasons (DTD),Mo Williams,3,0,,regular,2014,45,personal reasons,healthy inactive
6104,2015-01-28,Los Angeles Lakers,Kobe Bryant,surgery on right shoulder to repair torn rotator cuff (out for season),Kobe Bryant,1,0,,regular,2014,47,shoulder,torso
6105,2015-01-28,New York Knicks,Travis Wear,strained left hip (DTD),Travis Wear,5,0,,regular,2014,46,hip,upper leg
6107,2015-01-28,Charlotte Hornets,Kemba Walker,surgery on left knee to repair torn lateral meniscus (out for season),Kemba Walker,1,0,,regular,2014,46,knee,knee
6108,2015-01-28,Charlotte Hornets,Bismack Biyombo,bone bruise in right knee (DTD),Bismack Biyombo,1,0,,regular,2014,46,knee,knee
6109,2015-01-28,Los Angeles Clippers,J.J. Redick,back spasms (DTD),JJ Redick,1,0,,regular,2014,46,back,torso
6110,2015-01-28,Cleveland Cavaliers,LeBron James,sprained right wrist (DTD),LeBron James,1,0,,regular,2014,47,wrist,arm
6112,2015-01-28,Charlotte Hornets,Marvin Williams,concussion (DTD),Marvin Williams,2,0,,regular,2014,46,head,head
6113,2015-01-29,Milwaukee Bucks,Ersan Ilyasova,groin injury (DTD),Ersan Ilyasova,4,0,,regular,2014,46,groin,upper leg
6114,2015-01-29,Milwaukee Bucks,Zaur Pachulia / Zaza Pachulia,calf injury (DTD),Zaza Pachulia,6,0,,regular,2014,46,calf,lower leg
6115,2015-01-29,New York Knicks,Cole Aldrich,bruised left shin (DTD),Cole Aldrich,3,0,,regular,2014,47,shin,lower leg
6120,2015-01-30,Dallas Mavericks,Chandler Parsons,illness (DTD),Chandler Parsons,2,0,,regular,2014,48,sick,sick
6121,2015-01-30,New Orleans Pelicans,Anthony Davis,strained left groin (DTD),Anthony Davis,1,0,,regular,2014,47,groin,upper leg
6122,2015-01-31,Minnesota Timberwolves,Zach LaVine,sprained left ankle (DTD),Zach LaVine,2,0,,regular,2014,47,ankle,lower leg
6124,2015-02-01,Boston Celtics,Tayshaun Prince,hip injury (DTD),Tayshaun Prince,4,0,,regular,2014,46,hip,upper leg
6125,2015-02-02,Milwaukee Bucks,Brandon Knight,sore right quadriceps (DTD),Brandon Knight,1,0,,regular,2014,48,quad,upper leg
6131,2015-02-03,New York Knicks,Pablo Prigioni,sore left hip (DTD),Pablo Prigioni,4,0,,regular,2014,49,hip,upper leg
6132,2015-02-03,Miami Heat,Shawne Williams,hip injury (DTD),Shawne Williams,8,0,,regular,2014,48,hip,upper leg
6134,2015-02-04,Milwaukee Bucks,Kenyon Martin,sprained left ankle (DTD),Kenyon Martin,5,0,,regular,2014,49,ankle,lower leg
6136,2015-02-04,Memphis Grizzlies,Jordan Adams,sore left ankle (DTD),Jordan Adams,2,0,,regular,2014,49,ankle,lower leg
6137,2015-02-04,Los Angeles Lakers,Jordan Hill,strained hip flexor (DTD),Jordan Hill,5,0,,regular,2014,49,hip,upper leg
6139,2015-02-04,Denver Nuggets,Jameer Nelson,Achilles injury (DTD),Jameer Nelson,1,0,,regular,2014,50,achilles,lower leg
6140,2015-02-04,Toronto Raptors,Lucas Nogueira,groin injury (DTD),Lucas Nogueira,1,0,,regular,2014,50,groin,upper leg
6141,2015-02-05,Dallas Mavericks,Dirk Nowitzki,rest (DTD),Dirk Nowitzki,1,0,,regular,2014,52,rest,rest
6142,2015-02-05,Washington Wizards,Kevin Seraphin,sprained right ankle (DTD),Kevin Seraphin,1,0,,regular,2014,51,ankle,lower leg
6144,2015-02-05,Los Angeles Clippers,J.J. Redick,back spasms (DTD),JJ Redick,3,0,,regular,2014,50,back,torso
6147,2015-02-06,Indiana Pacers,Ian Mahinmi,sprained right ankle (DTD),Ian Mahinmi,1,0,,regular,2014,51,ankle,lower leg
6148,2015-02-06,Los Angeles Lakers,Ronnie Price,elbow injury (DTD),Ronnie Price,4,0,,regular,2014,50,elbow,arm
6149,2015-02-06,Phoenix Suns,Alex Len,sprained right ankle (out indefinitely),Alex Len,1,0,,regular,2014,52,ankle,lower leg
6150,2015-02-06,Miami Heat,Hassan Whiteside,sprained ankle (DTD),Hassan Whiteside,1,0,,regular,2014,50,ankle,lower leg
6151,2015-02-06,Los Angeles Clippers,Hidayet Turkoglu / Hedo Turkoglu,stomach virus (DTD),Hedo Turkoglu,1,0,,regular,2014,51,sick,sick
6153,2015-02-06,Philadelphia 76ers,Michael Carter-Williams,strained right big toe (DTD),Michael Carter-Williams,6,0,,regular,2014,51,toe,foot
6156,2015-02-07,Utah Jazz,Joe Ingles,back spasms (DTD),Joe Ingles,3,0,,regular,2014,51,back,torso
6159,2015-02-07,Brooklyn Nets,Kevin Garnett,rest (DTD),Kevin Garnett,1,0,,regular,2014,50,rest,rest
6162,2015-02-08,Phoenix Suns,Eric Bledsoe,personal reasons (DTD),Eric Bledsoe,1,0,,regular,2014,53,personal reasons,healthy inactive
6163,2015-02-08,Indiana Pacers,Lavoy Allen,sore right knee (DTD),Lavoy Allen,1,0,,regular,2014,52,knee,knee
6164,2015-02-08,Orlando Magic,Luke Ridnour,placed on IL for personal reasons,Luke Ridnour,1,0,,regular,2014,54,personal reasons,healthy inactive
6165,2015-02-08,Charlotte Hornets,Michael Kidd-Gilchrist,strained right hamstring (DTD),Michael Kidd-Gilchrist,2,0,,regular,2014,51,hamstring,upper leg
6167,2015-02-08,Los Angeles Clippers,Blake Griffin,right elbow injury (out indefinitely),Blake Griffin,1,0,,regular,2014,52,elbow,arm
6169,2015-02-09,Oklahoma City Thunder,Steven Adams,surgery on right finger to repair fracture (out indefinitely),Steven Adams,1,0,,regular,2014,52,finger,hand
6171,2015-02-09,New Orleans Pelicans,Ryan Anderson,sore/sprained right elbow (DTD),Ryan Anderson,2,0,,regular,2014,52,elbow,arm
6172,2015-02-09,New Orleans Pelicans,Anthony Davis,sprained right shoulder (DTD),Anthony Davis,2,0,,regular,2014,52,shoulder,torso
6175,2015-02-09,Miami Heat,James Ennis,knee injury (DTD),James Ennis,2,0,,regular,2014,51,knee,knee
6177,2015-02-09,Los Angeles Clippers,Blake Griffin,surgery on right elbow to remove staph infection,Blake Griffin,1,0,,regular,2014,53,sick,sick
6179,2015-02-09,Orlando Magic,Tobias Harris,sore right knee (DTD),Tobias Harris,1,0,,regular,2014,55,knee,knee
6180,2015-02-10,Houston Rockets,Alexey Shved,placed on IL for personal reasons,Alexey Shved,1,0,,regular,2014,52,personal reasons,healthy inactive
6182,2015-02-10,Detroit Pistons,Caron Butler,back spasms (DTD),Caron Butler,1,0,,regular,2014,53,back,torso
6183,2015-02-10,Detroit Pistons,Cartier Martin,sprained right ankle (DTD),Cartier Martin,2,0,,regular,2014,53,ankle,lower leg
6184,2015-02-10,Denver Nuggets,Erick Green,hip pointer (DTD),Erick Green,1,0,,regular,2014,53,hip,upper leg
6186,2015-02-10,Sacramento Kings,Derrick Williams,ankle injury (DTD),Derrick Williams,1,0,,regular,2014,51,ankle,lower leg
6191,2015-02-11,Washington Wizards,Kris Humphries,sore lower back (DTD),Kris Humphries,1,0,,regular,2014,54,back,torso
6192,2015-02-11,Milwaukee Bucks,Larry Sanders (b),personal reasons (DTD),Larry Sanders,2,0,,regular,2014,53,personal reasons,healthy inactive
6193,2015-02-12,Cleveland Cavaliers,Kevin Love,right eye injury (DTD),Kevin Love,1,0,,regular,2014,55,eye,head
6196,2015-02-19,Los Angeles Clippers,Austin Rivers,left ankle injury / sore left foot (DTD),Austin Rivers,1,0,,regular,2014,55,foot,foot
6197,2015-02-19,New York Knicks,Carmelo Anthony,surgery on left knee to repair patellar tendon (out for season),Carmelo Anthony,1,0,,regular,2014,54,knee,knee
6199,2015-02-20,Washington Wizards,Kevin Seraphin,flu (DTD),Kevin Seraphin,1,0,,regular,2014,55,sick,sick
6204,2015-02-20,Denver Nuggets,Ty Lawson,unspecified (DTD),Ty Lawson,1,0,,regular,2014,54,other,other
6208,2015-02-20,New York Knicks,Shane Larkin,illness (DTD),Shane Larkin,3,0,,regular,2014,54,sick,sick
6212,2015-02-20,Milwaukee Bucks,Ersan Ilyasova,illness (DTD),Ersan Ilyasova,1,0,,regular,2014,54,sick,sick
6213,2015-02-20,Brooklyn Nets,Jarrett Jack,sore left hamstring (DTD),Jarrett Jack,2,0,,regular,2014,53,hamstring,upper leg
6215,2015-02-21,Minnesota Timberwolves,Shabazz Muhammad,ruptured ligament in left middle finger (out for season),Shabazz Muhammad,1,0,,regular,2014,55,finger,hand
6216,2015-02-21,Minnesota Timberwolves,Anthony Bennett,sprained right ankle (DTD),Anthony Bennett,1,0,,regular,2014,55,ankle,lower leg
6220,2015-02-22,New Orleans Pelicans,Ryan Anderson,sprained MCL in right knee (DTD),Ryan Anderson,18,0,,regular,2014,56,MCL,knee
6223,2015-02-22,Oklahoma City Thunder,Kevin Durant,surgery on right foot (out for season),Kevin Durant,1,0,,regular,2014,56,foot,foot
6224,2015-02-22,New Orleans Pelicans,Anthony Davis,sprained right shoulder (DTD),Anthony Davis,5,0,,regular,2014,56,shoulder,torso
6225,2015-02-22,Golden State Warriors,Stephen Curry,sprained right ankle / sore right foot (P) (DTD),Stephen Curry,1,0,,regular,2014,53,foot,foot
6227,2015-02-22,Milwaukee Bucks,Johnny O'Bryant III,personal reasons (DTD),Johnny O'Bryant,1,0,,regular,2014,55,personal reasons,healthy inactive
6228,2015-02-22,Portland Trailblazers,LaMarcus Aldridge,sprained right thumb (DTD),LaMarcus Aldridge,1,0,,regular,2014,55,finger,hand
6229,2015-02-22,Philadelphia 76ers,Luc Richard Mbah a Moute / Luc Mbah a Moute,personal reasons (DTD),Luc Mbah a Moute,1,0,,regular,2014,55,personal reasons,healthy inactive
6231,2015-02-23,Minnesota Timberwolves,Shabazz Muhammad,surgery on left middle finger to repair ruptured ligament (out for season),Shabazz Muhammad,1,0,,regular,2014,55,finger,hand
6232,2015-02-23,Minnesota Timberwolves,Gary Neal,sprained right ankle (DTD),Gary Neal,1,0,,regular,2014,55,ankle,lower leg
6233,2015-02-23,Houston Rockets,Patrick Beverley,flu/illness (DTD),Patrick Beverley,2,0,,regular,2014,56,sick,sick
6235,2015-02-23,Denver Nuggets,Wilson Chandler,sore left groin (DTD),Wilson Chandler,2,0,,regular,2014,56,groin,upper leg
6236,2015-02-23,Houston Rockets,Kostas Papanikolaou,sprained right ankle (DTD),Kostas Papanikolaou,1,0,,regular,2014,56,ankle,lower leg
6239,2015-02-23,Philadelphia 76ers,Jerami Grant,bruised lower back (DTD),Jerami Grant,1,0,,regular,2014,56,back,torso
6240,2015-02-23,Philadelphia 76ers,Jason Richardson,bruised left knee (DTD),Jason Richardson,1,0,,regular,2014,56,knee,knee
6241,2015-02-23,Brooklyn Nets,Bojan Bogdanovic,sprained left ankle (DTD),Bojan Bogdanovic,3,0,,regular,2014,54,ankle,lower leg
